"Amazing Spider-Man, The (Europe) (En,Fr,De,Es,It).zip","Amazing Spider-Man, The (Europe) (En,Fr,De,Es,It).nds",32
"Amazing Spider-Man, The (USA).zip","Amazing Spider-Man, The (USA).nds",32
"America's Next Top Model (Europe) (En,Fr,Es,It).zip","America's Next Top Model (Europe) (En,Fr,Es,It).nds",64
"America's Next Top Model (Europe) (En,Fr,Es,It,Sv,No,Da).zip","America's Next Top Model (Europe) (En,Fr,Es,It,Sv,No,Da).nds",64
"America's Next Top Model (Germany) (En,De).zip","America's Next Top Model (Germany) (En,De).nds",32
America's Next Top Model (USA).zip,America's Next Top Model (USA).nds,32
America's Test Kitchen - Let's Get Cooking (USA) (Demo) (Kiosk).zip,America's Test Kitchen - Let's Get Cooking (USA) (Demo) (Kiosk).nds,128
America's Test Kitchen - Let's Get Cooking (USA).zip,America's Test Kitchen - Let's Get Cooking (USA).nds,256
"American Dragon - Jake Long (Europe) (En,Fr,De,Es,It).zip","American Dragon - Jake Long (Europe) (En,Fr,De,Es,It).nds",32
"American Dragon - Jake Long - Attack of the Dark Dragon (USA) (En,Fr,De,Es,It).zip","American Dragon - Jake Long - Attack of the Dark Dragon (USA) (En,Fr,De,Es,It).nds",32
American Girl - Julie Finds a Way (USA).zip,American Girl - Julie Finds a Way (USA).nds,16
American Girl - Kit Mystery Challenge! (USA).zip,American Girl - Kit Mystery Challenge! (USA).nds,16
"AMF Bowling Pinbusters! (Europe) (En,Fr,De,Es,It).zip","AMF Bowling Pinbusters! (Europe) (En,Fr,De,Es,It).nds",32
AMF Bowling Pinbusters! (USA).zip,AMF Bowling Pinbusters! (USA).nds,32
Amici (Italy).zip,Amici (Italy).nds,8
"An M. Night Shyamalan Film - The Last Airbender (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).zip","An M. Night Shyamalan Film - The Last Airbender (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).nds",64
"An M. Night Shyamalan Film - The Last Airbender (USA) (En,Fr) (NDSi Enhanced).zip","An M. Night Shyamalan Film - The Last Airbender (USA) (En,Fr) (NDSi Enhanced).nds",64
ANA Original - Gotouchi Kentei DS (Japan).zip,ANA Original - Gotouchi Kentei DS (Japan).nds,64
Anan Kanshuu - Onna Dikara Kinkyuu Up! DS (Japan).zip,Anan Kanshuu - Onna Dikara Kinkyuu Up! DS (Japan).nds,32
Anata Dake no Private Lesson - DS de Hajimeru Tipness no Yoga (Japan).zip,Anata Dake no Private Lesson - DS de Hajimeru Tipness no Yoga (Japan).nds,128
Anata mo DS de Classic Kiite Mimasenka (Japan).zip,Anata mo DS de Classic Kiite Mimasenka (Japan).nds,128
"Ancient Spirits - Columbus' Legacy (Europe) (En,Fr,De,Nl).zip","Ancient Spirits - Columbus' Legacy (Europe) (En,Fr,De,Nl).nds",16
"Angel Cat Sugar (Europe) (En,Fr,De,Es,It).zip","Angel Cat Sugar (Europe) (En,Fr,De,Es,It).nds",16
"Angel Cat Sugar (Europe) (Sv,No,Da,Fi) [b].zip","Angel Cat Sugar (Europe) (Sv,No,Da,Fi) [b].nds",16
Angelique Duet (Japan).zip,Angelique Duet (Japan).nds,64
Animal Boxing (USA).zip,Animal Boxing (USA).nds,16
"Animal Genius (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da).zip","Animal Genius (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da).nds",64
Animal Genius (USA).zip,Animal Genius (USA).nds,16
"Animal Kororo (Europe) (En,Fr,De,Es,It).zip","Animal Kororo (Europe) (En,Fr,De,Es,It).nds",32
"Animal Life - Africa (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).zip","Animal Life - Africa (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).nds",32
"Animal Life - Australia (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).zip","Animal Life - Australia (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).nds",32
"Animal Life - Dinosaurs (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).zip","Animal Life - Dinosaurs (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).nds",32
"Animal Life - Eurasia (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).zip","Animal Life - Eurasia (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).nds",32
"Animal Life - North America (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).zip","Animal Life - North America (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).nds",32
"Animal Paradise (Europe) (En,Fr,De,Es,It,Nl).zip","Animal Paradise (Europe) (En,Fr,De,Es,It,Nl).nds",64
"Animal Paradise (USA) (En,Fr,Es).zip","Animal Paradise (USA) (En,Fr,Es).nds",64
"Animal Paradise - Wild (USA) (En,Fr,Es).zip","Animal Paradise - Wild (USA) (En,Fr,Es).nds",64
"Animal Planet - Emergency Vets (Europe) (En,Fr,De,Es,It).zip","Animal Planet - Emergency Vets (Europe) (En,Fr,De,Es,It).nds",16
"Animal Planet - Emergency Vets (USA) (En,Fr).zip","Animal Planet - Emergency Vets (USA) (En,Fr).nds",16
Animal Planet - Vet Collection (USA).zip,Animal Planet - Vet Collection (USA).nds,64
"Animal Planet - Vet Life (Europe) (En,De,Es,It) [b].zip","Animal Planet - Vet Life (Europe) (En,De,Es,It) [b].nds",32
Animal Planet - Vet Life (USA).zip,Animal Planet - Vet Life (USA).nds,32
"Animal World - Big Cats (Europe) (En,Fr,De,Es,It).zip","Animal World - Big Cats (Europe) (En,Fr,De,Es,It).nds",32
"Animal World - Dinosaurs (Europe) (En,Fr,De,Es,It).zip","Animal World - Dinosaurs (Europe) (En,Fr,De,Es,It).nds",32
"Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It) (Rev 1).zip","Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It) (Rev 1).nds",16
"Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It).zip","Animaniacs - Lights, Camera, Action! (Europe) (En,Fr,De,Es,It).nds",16
"Animates! (USA) (En,Fr).zip","Animates! (USA) (En,Fr).nds",16
"Ankh - Curse of the Scarab King (Europe) (En,Es,It,Nl,Pl,Ru).zip","Ankh - Curse of the Scarab King (Europe) (En,Es,It,Nl,Pl,Ru).nds",128
"Ankh - Der Fluch des Skarabaeenkoenigs (Germany) (En,Fr,De).zip","Ankh - Der Fluch des Skarabaeenkoenigs (Germany) (En,Fr,De).nds",128
"Ankh - La Malediction du Roi Scarabee (France) (En,Fr) [b].zip","Ankh - La Malediction du Roi Scarabee (France) (En,Fr) [b].nds",128
"Anky's Ruiterschool (Europe) (Fr,Nl).zip","Anky's Ruiterschool (Europe) (Fr,Nl).nds",32
Anna & die Liebe (Germany).zip,Anna & die Liebe (Germany).nds,32
Annie M.G. Schmidt's Pluk van de Petteflet (Netherlands).zip,Annie M.G. Schmidt's Pluk van de Petteflet (Netherlands).nds,32
Annie no Atelier - Sera-tou no Renkinjutsushi (Japan) [b].zip,Annie no Atelier - Sera-tou no Renkinjutsushi (Japan) [b].nds,128
"Anno - Create a New World (Europe) (En,Fr,De,Es,It).zip","Anno - Create a New World (Europe) (En,Fr,De,Es,It).nds",32
"Anno 1701 - Dawn of Discovery (Europe) (En,Fr,De,Es,It,Nl).zip","Anno 1701 - Dawn of Discovery (Europe) (En,Fr,De,Es,It,Nl).nds",16
"Anno 1701 - Dawn of Discovery (USA) (En,Fr,Es).zip","Anno 1701 - Dawn of Discovery (USA) (En,Fr,Es).nds",16
Annyeong! Haemtori - Haemtoriwa BanggaBangga Chingudeul (Korea) [b].zip,Annyeong! Haemtori - Haemtoriwa BanggaBangga Chingudeul (Korea) [b].nds,32
Anone DS (Japan) (NDSi Enhanced) [b].zip,Anone DS (Japan) (NDSi Enhanced) [b].nds,32
Another Code - Futatsu no Kioku (Japan).zip,Another Code - Futatsu no Kioku (Japan).nds,32
"Another Code - Two Memories (Europe) (En,Fr,De,Es,It).zip","Another Code - Two Memories (Europe) (En,Fr,De,Es,It).nds",32
"Another Time, Another Leaf - Kagami no Naka no Tantei (Japan).zip","Another Time, Another Leaf - Kagami no Naka no Tantei (Japan).nds",64
Anpanman to Asobo - ABC Kyoushitsu (Japan).zip,Anpanman to Asobo - ABC Kyoushitsu (Japan).nds,64
Anpanman to Asobo - Aiueo Kyoushitsu (Japan) (Rev 1).zip,Anpanman to Asobo - Aiueo Kyoushitsu (Japan) (Rev 1).nds,64
Anpanman to Asobo - Aiueo Kyoushitsu (Japan).zip,Anpanman to Asobo - Aiueo Kyoushitsu (Japan).nds,64
Anpanman to Asobo - Aiueo Kyoushitsu DX (Japan) (Rev 1).zip,Anpanman to Asobo - Aiueo Kyoushitsu DX (Japan) (Rev 1).nds,64
Anpanman to Asobo - Aiueo Kyoushitsu DX (Japan).zip,Anpanman to Asobo - Aiueo Kyoushitsu DX (Japan).nds,64
Anpanman to Touch de Waku Waku Training (Japan) [b].zip,Anpanman to Touch de Waku Waku Training (Japan) [b].nds,32
"Ant Nation (Europe) (En,Fr,De,Es,It).zip","Ant Nation (Europe) (En,Fr,De,Es,It).nds",16
"Ant Nation (USA) (En,Fr,Es).zip","Ant Nation (USA) (En,Fr,Es).nds",16
Aodon DS - Hanabi no Kiwami & Hanabi no Takumi (Japan).zip,Aodon DS - Hanabi no Kiwami & Hanabi no Takumi (Japan).nds,256
"Apassionata - Die Galanacht der Pferde - Meine Show (Europe) (En,Fr,De,Es,It) [b].zip","Apassionata - Die Galanacht der Pferde - Meine Show (Europe) (En,Fr,De,Es,It) [b].nds",32
Apathy - Narukami Gakuen Toshi Densetsu Tantei Kyoku (Japan).zip,Apathy - Narukami Gakuen Toshi Densetsu Tantei Kyoku (Japan).nds,32
"Ape Maia, L' (Italy).zip","Ape Maia, L' (Italy).nds",32
"Apollo Justice - Ace Attorney (Europe) (Es,It).zip","Apollo Justice - Ace Attorney (Europe) (Es,It).nds",64
"Apollo Justice - Ace Attorney (Europe) (Fr,De).zip","Apollo Justice - Ace Attorney (Europe) (Fr,De).nds",64
Apollo Justice - Ace Attorney (Europe).zip,Apollo Justice - Ace Attorney (Europe).nds,64
Apollo Justice - Ace Attorney (USA).zip,Apollo Justice - Ace Attorney (USA).nds,64
Appare! Shougi Jiisan - Washi to Shoubu ja (Japan).zip,Appare! Shougi Jiisan - Washi to Shoubu ja (Japan).nds,8
Apprends avec Pokemon A la Conquete du Clavier (France).zip,Apprends avec Pokemon A la Conquete du Clavier (France).nds,128
Aprende Con Pokemon - Aventura Entre Las Teclas (Spain).zip,Aprende Con Pokemon - Aventura Entre Las Teclas (Spain).nds,128
"Aqua Panic! (Europe) (En,Fr,De,Es,It,Nl,Pt).zip","Aqua Panic! (Europe) (En,Fr,De,Es,It,Nl,Pt).nds",16
"Aqua Panic! (USA) (En,Fr,Es).zip","Aqua Panic! (USA) (En,Fr,Es).nds",16
"Aquarium by DS (Europe) (En,Fr,De,Es,It).zip","Aquarium by DS (Europe) (En,Fr,De,Es,It).nds",8
Aquarium by DS (USA).zip,Aquarium by DS (USA).nds,8
Arabians Lost - The Engagement on Desert (Japan).zip,Arabians Lost - The Engagement on Desert (Japan).nds,256
Aranuri - Badachingudeulkkwa hamkke Mandeuneun Sesang (Korea).zip,Aranuri - Badachingudeulkkwa hamkke Mandeuneun Sesang (Korea).nds,64
Arashi no Yoru ni (Japan) (Rev 1).zip,Arashi no Yoru ni (Japan) (Rev 1).nds,16
Arashi no Yoru ni (Japan).zip,Arashi no Yoru ni (Japan).nds,16
Arasuji de Kitaeru - Hayamimi no Susume DS (Japan).zip,Arasuji de Kitaeru - Hayamimi no Susume DS (Japan).nds,64
Arasuji de Oboeru Sokudoku no Susume DS (Japan).zip,Arasuji de Oboeru Sokudoku no Susume DS (Japan).nds,8
Arceus Distribution 2009 (USA) (Wi-Fi Kiosk) (Save Data).zip,Arceus Distribution 2009 (USA) (Wi-Fi Kiosk) (Save Data).nds,8
"Arceus Distribution 2010 (Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data).zip","Arceus Distribution 2010 (Europe) (En,Fr,De,Es,It) (Wi-Fi Kiosk) (Save Data).nds",8
"Archime DS (Japan) (En,Ja).zip","Archime DS (Japan) (En,Ja).nds",8
"Arctic Tale (Europe) (En,Fr,De,Es,It).zip","Arctic Tale (Europe) (En,Fr,De,Es,It).nds",8
Arctic Tale (USA).zip,Arctic Tale (USA).nds,8
Are You Smarter than a 10 Year Old - The Official Nintendo DS Game (Europe).zip,Are You Smarter than a 10 Year Old - The Official Nintendo DS Game (Europe).nds,32
Are You Smarter than a 5th Grader (Australia).zip,Are You Smarter than a 5th Grader (Australia).nds,32
Are You Smarter than a 5th Grader (USA).zip,Are You Smarter than a 5th Grader (USA).nds,64
Are You Smarter than a 5th Grader - Back to School (USA) (NDSi Enhanced).zip,Are You Smarter than a 5th Grader - Back to School (USA) (NDSi Enhanced).nds,32
Are You Smarter than a 5th Grader - Game Time (USA).zip,Are You Smarter than a 5th Grader - Game Time (USA).nds,32
Are You Smarter than a 5th Grader - Make the Grade (USA).zip,Are You Smarter than a 5th Grader - Make the Grade (USA).nds,64
"Arkanoid DS (Europe) (En,Fr,De,Es,It).zip","Arkanoid DS (Europe) (En,Fr,De,Es,It).nds",64
Arkanoid DS (Japan).zip,Arkanoid DS (Japan).nds,64
"Arkanoid DS (USA) (En,Fr,De,Es,It).zip","Arkanoid DS (USA) (En,Fr,De,Es,It).nds",64
"Army Men - Soldiers of Misfortune (Europe) (En,Fr,De,Es,It).zip","Army Men - Soldiers of Misfortune (Europe) (En,Fr,De,Es,It).nds",32
Army Men - Soldiers of Misfortune (USA).zip,Army Men - Soldiers of Misfortune (USA).nds,32
"Around the World in 80 Days & Fishdom (Germany) (Fr,De).zip","Around the World in 80 Days & Fishdom (Germany) (Fr,De).nds",32
"Around the World in 80 Days (Europe) (En,Fr,De).zip","Around the World in 80 Days (Europe) (En,Fr,De).nds",16
"Around the World in 80 Days (Europe) (En,Fr,Nl) (Rev 1).zip","Around the World in 80 Days (Europe) (En,Fr,Nl) (Rev 1).nds",16
"Around the World in 80 Days (Europe) (En,Fr,Nl).zip","Around the World in 80 Days (Europe) (En,Fr,Nl).nds",16
"Art - Das Kunstmagazin Puzzle - Echter Puzzlespass fuer Unterwegs (Europe) (En,Fr,De,Es,It).zip","Art - Das Kunstmagazin Puzzle - Echter Puzzlespass fuer Unterwegs (Europe) (En,Fr,De,Es,It).nds",8
"Art Academy (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).zip","Art Academy (Europe) (En,Fr,De,Es,It) (NDSi Enhanced).nds",32
Art Academy (USA) (NDSi Enhanced).zip,Art Academy (USA) (NDSi Enhanced).nds,32
"Art of Murder - FBI Top Secret (Europe) (Fr,De) (NDSi Enhanced).zip","Art of Murder - FBI Top Secret (Europe) (Fr,De) (NDSi Enhanced).nds",64
"Arthur and the Invisibles - The Game (USA) (En,Fr,Es).zip","Arthur and the Invisibles - The Game (USA) (En,Fr,Es).nds",8
"Arthur and the Minimoys (Europe) (En,Fr,De,Es,It,Nl).zip","Arthur and the Minimoys (Europe) (En,Fr,De,Es,It,Nl).nds",8
"Arthur and the Revenge of Maltazard (Europe) (En,Fr,De,Es,It,Nl).zip","Arthur and the Revenge of Maltazard (Europe) (En,Fr,De,Es,It,Nl).nds",32
Aruite Wakaru - Seikatsu Rhythm DS (Japan).zip,Aruite Wakaru - Seikatsu Rhythm DS (Japan).nds,64
ASH - Archaic Sealed Heat (Japan).zip,ASH - Archaic Sealed Heat (Japan).nds,256
Ash's PIKACHU! Distribution 2011 (USA) (Wi-Fi Kiosk) (Save Data).zip,Ash's PIKACHU! Distribution 2011 (USA) (Wi-Fi Kiosk) (Save Data).nds,8
Asoberu Eigo - Word Magic DS (Japan).zip,Asoberu Eigo - Word Magic DS (Japan).nds,64
Asonde Igo ga Sarani Tsuyoku Naru! - Ginsei Igo DS - Chuukyuu Hen (Japan).zip,Asonde Igo ga Sarani Tsuyoku Naru! - Ginsei Igo DS - Chuukyuu Hen (Japan).nds,32
Asonde Igo ga Tsuyoku Naru! - Ginsei Igo DS (Japan).zip,Asonde Igo ga Tsuyoku Naru! - Ginsei Igo DS (Japan).nds,16
Asonde Shougi ga Tsuyoku Naru! - Ginsei Shougi DS (Japan).zip,Asonde Shougi ga Tsuyoku Naru! - Ginsei Shougi DS (Japan).nds,64
"Asphalt - Urban GT (Europe) (En,Fr,De,Es,It).zip","Asphalt - Urban GT (Europe) (En,Fr,De,Es,It).nds",32
Asphalt - Urban GT (Japan).zip,Asphalt - Urban GT (Japan).nds,32
"Asphalt - Urban GT (USA) (En,Fr,Es).zip","Asphalt - Urban GT (USA) (En,Fr,Es).nds",32
"Asphalt - Urban GT 2 (Europe) (En,Fr,De,Es,It).zip","Asphalt - Urban GT 2 (Europe) (En,Fr,De,Es,It).nds",32
"Asphalt - Urban GT 2 (USA) (En,Fr,Es).zip","Asphalt - Urban GT 2 (USA) (En,Fr,Es).nds",32
"Assassin's Creed - Altair's Chronicles (Europe) (En,Fr,De,Es,It).zip","Assassin's Creed - Altair's Chronicles (Europe) (En,Fr,De,Es,It).nds",64
"Assassin's Creed - Altair's Chronicles (USA) (En,Fr,Es).zip","Assassin's Creed - Altair's Chronicles (USA) (En,Fr,Es).nds",64
"Assassin's Creed II - Discovery (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da) (NDSi Enhanced).zip","Assassin's Creed II - Discovery (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da) (NDSi Enhanced).nds",64
"Assassin's Creed II - Discovery (USA) (En,Fr,Es) (NDSi Enhanced).zip","Assassin's Creed II - Discovery (USA) (En,Fr,Es) (NDSi Enhanced).nds",64
"Asterix & Obelix XXL 2 - Mission Wifix (Europe) (En,Fr,De,Es,It,Nl).zip","Asterix & Obelix XXL 2 - Mission Wifix (Europe) (En,Fr,De,Es,It,Nl).nds",32
"Asterix - Brain Trainer (Europe) (En,Fr,De,Es,It,Nl).zip","Asterix - Brain Trainer (Europe) (En,Fr,De,Es,It,Nl).nds",32
"Asterix - These Romans Are Crazy! (Europe) (En,Fr,De,It,Nl).zip","Asterix - These Romans Are Crazy! (Europe) (En,Fr,De,It,Nl).nds",64
"Asterix at the Olympic Games (Europe) (En,Fr,De,Es,It,Nl).zip","Asterix at the Olympic Games (Europe) (En,Fr,De,Es,It,Nl).nds",16
"Astro Boy - The Video Game (Europe) (En,Fr,De,Es,It).zip","Astro Boy - The Video Game (Europe) (En,Fr,De,Es,It).nds",32
"Astro Boy - The Video Game (USA) (En,Fr,De,Es,It).zip","Astro Boy - The Video Game (USA) (En,Fr,De,Es,It).nds",32
"Astro Invaders (USA) (En,Fr,Es).zip","Astro Invaders (USA) (En,Fr,Es).nds",8
"Astrology (Europe) (En,Fr,De,Es,It).zip","Astrology (Europe) (En,Fr,De,Es,It).nds",16
"Astrology DS - The Stars in Your Hands (USA) (En,Fr,Es).zip","Astrology DS - The Stars in Your Hands (USA) (En,Fr,Es).nds",32
Atama de Do! Kotencotenco (Japan).zip,Atama de Do! Kotencotenco (Japan).nds,16
Atama no Kaiten no Training - Rubik's Cube & Chou Yuumei Puzzle-tachi (Japan).zip,Atama no Kaiten no Training - Rubik's Cube & Chou Yuumei Puzzle-tachi (Japan).nds,64
Atama o Kitaete Asobu Taisen Yajirushi Puzzle - Puppynu Vector One (Japan).zip,Atama o Kitaete Asobu Taisen Yajirushi Puzzle - Puppynu Vector One (Japan).nds,32
"Atari Greatest Hits - Volume 1 (Europe) (En,Fr,De).zip","Atari Greatest Hits - Volume 1 (Europe) (En,Fr,De).nds",32
Atari Greatest Hits - Volume 1 (USA).zip,Atari Greatest Hits - Volume 1 (USA).nds,32
Atari Greatest Hits - Volume 2 (USA).zip,Atari Greatest Hits - Volume 2 (USA).nds,32
Atarimix - Happy 10 Games (Japan).zip,Atarimix - Happy 10 Games (Japan).nds,16
Atelier Annie - Alchemists of Sera Island (USA).zip,Atelier Annie - Alchemists of Sera Island (USA).nds,128
"Atlantic Quest (Europe) (Fr,De).zip","Atlantic Quest (Europe) (Fr,De).nds",8
"Atlantic Quest + Galactic Quest (Europe) (En,Fr,De,Nl).zip","Atlantic Quest + Galactic Quest (Europe) (En,Fr,De,Nl).nds",16
Atsumare! Power Pro Kun no DS Koushien (Japan) (Rev 1).zip,Atsumare! Power Pro Kun no DS Koushien (Japan) (Rev 1).nds,64
Atsumare! Power Pro Kun no DS Koushien (Japan).zip,Atsumare! Power Pro Kun no DS Koushien (Japan).nds,64
Atsumete! Kirby (Japan).zip,Atsumete! Kirby (Japan).nds,128
"ATV Quad Frenzy (Europe) (En,Fr,De).zip","ATV Quad Frenzy (Europe) (En,Fr,De).nds",32
ATV Quad Frenzy (USA).zip,ATV Quad Frenzy (USA).nds,16
"ATV Quad Kings (Europe) (En,Fr,De,Es,It,Nl).zip","ATV Quad Kings (Europe) (En,Fr,De,Es,It,Nl).nds",16
"ATV Quad Kings (USA) (En,Fr,Es).zip","ATV Quad Kings (USA) (En,Fr,Es).nds",16
ATV Wild Ride (USA).zip,ATV Wild Ride (USA).nds,16
Au Pays des PooYoos - Activites d'Eveil (France) [b].zip,Au Pays des PooYoos - Activites d'Eveil (France) [b].nds,32
Auto Escuela - Aprueba Conmigo (Spain).zip,Auto Escuela - Aprueba Conmigo (Spain).nds,128
Autoescuela Trainer (Spain).zip,Autoescuela Trainer (Spain).nds,64
"Avalon Code (Europe) (En,Fr,De).zip","Avalon Code (Europe) (En,Fr,De).nds",128
Avalon Code (Japan).zip,Avalon Code (Japan).nds,128
Avalon Code (USA).zip,Avalon Code (USA).nds,128
Avatar - Der Herr der Elemente - Die Erde Brennt (Germany).zip,Avatar - Der Herr der Elemente - Die Erde Brennt (Germany).nds,64
Avatar - The Last Airbender (USA).zip,Avatar - The Last Airbender (USA).nds,64
Avatar - The Last Airbender - Into the Inferno (USA).zip,Avatar - The Last Airbender - Into the Inferno (USA).nds,32
Avatar - The Last Airbender - The Burning Earth (USA).zip,Avatar - The Last Airbender - The Burning Earth (USA).nds,64
"Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).zip","Avatar - The Legend of Aang (Europe) (En,Fr,De,Nl).nds",64
Avatar - The Legend of Aang (Korea) [b].zip,Avatar - The Legend of Aang (Korea) [b].nds,32
"Avatar - The Legend of Aang - Into the Inferno (Europe) (En,De,It,Nl).zip","Avatar - The Legend of Aang - Into the Inferno (Europe) (En,De,It,Nl).nds",32
"Avatar - The Legend of Aang - The Burning Earth (Europe) (Fr,Nl).zip","Avatar - The Legend of Aang - The Burning Earth (Europe) (Fr,Nl).nds",64
Avatar - The Legend of Aang - The Burning Earth (Europe).zip,Avatar - The Legend of Aang - The Burning Earth (Europe).nds,64
"Aventures de May, Les - L'Etrange Disparition (France).zip","Aventures de May, Les - L'Etrange Disparition (France).nds",64
"Aventures de T'choupi a l'Ecole, Les (France).zip","Aventures de T'choupi a l'Ecole, Les (France).nds",8
Awa Tama (Japan).zip,Awa Tama (Japan).nds,32
"Away - Shuffle Dungeon (Europe) (En,Fr,De,Es,It).zip","Away - Shuffle Dungeon (Europe) (En,Fr,De,Es,It).nds",64
Away - Shuffle Dungeon (Japan).zip,Away - Shuffle Dungeon (Japan).nds,64
Away - Shuffle Dungeon (USA).zip,Away - Shuffle Dungeon (USA).nds,64
"B Team - Metal Cartoon Squad (Europe) (En,Fr,De,Es,It).zip","B Team - Metal Cartoon Squad (Europe) (En,Fr,De,Es,It).nds",32
"B-17 - Fortress in the Sky (Europe) (En,Fr,Es,It).zip","B-17 - Fortress in the Sky (Europe) (En,Fr,Es,It).nds",8
B-17 - Fortress in the Sky (USA).zip,B-17 - Fortress in the Sky (USA).nds,8
"B. Sokal Syberia (USA) (En,Fr,Es).zip","B. Sokal Syberia (USA) (En,Fr,Es).nds",64
"Baby Fashion Star (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da) (NDSi Enhanced).zip","Baby Fashion Star (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da) (NDSi Enhanced).nds",32
"Baby Life (Europe) (En,Fr,De,Es,It,Nl).zip","Baby Life (Europe) (En,Fr,De,Es,It,Nl).nds",32
"Baby Life (USA) (En,Fr,Es).zip","Baby Life (USA) (En,Fr,Es).nds",32
"Baby Pals (Europe) (En,Fr,De,Es,It).zip","Baby Pals (Europe) (En,Fr,De,Es,It).nds",64
Baby Pals (USA).zip,Baby Pals (USA).nds,64
